n,payout_policy_id,start_at,retained_usd,harvest_usd,activated,deaths,correlated_death_events,payouts,unwithdrawn_usd
12,rush_to_uncapped,2021-06-01T01:00:00+03:00,-185.0,500.0,1,1,0,1,0.0
12,rush_to_uncapped,2021-07-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
12,rush_to_uncapped,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2021-10-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
12,rush_to_uncapped,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2021-12-01T01:00:00+02:00,-220.0,500.0,1,1,0,1,0.0
12,rush_to_uncapped,2022-01-03T01:00:00+02:00,-185.0,500.0,1,1,0,1,0.0
12,rush_to_uncapped,2022-02-01T01:00:00+02:00,-150.0,500.0,1,1,0,1,0.0
12,rush_to_uncapped,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2022-05-02T01:00:00+03:00,-200.0,2000.0,12,12,1,4,0.0
12,rush_to_uncapped,2022-06-01T01:00:00+03:00,-165.0,2000.0,12,12,1,4,0.0
12,rush_to_uncapped,2022-07-01T01:00:00+03:00,-130.0,2000.0,12,12,1,4,0.0
12,rush_to_uncapped,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2022-11-01T01:00:00+02:00,-285.0,1500.0,7,7,1,3,0.0
12,rush_to_uncapped,2022-12-01T01:00:00+02:00,-250.0,1500.0,7,7,1,3,0.0
12,rush_to_uncapped,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2023-03-01T01:00:00+02:00,-145.0,1500.0,7,7,1,3,0.0
12,rush_to_uncapped,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2023-08-01T01:00:00+03:00,49551.32,60046.32,47,44,8,100,3405.9
12,rush_to_uncapped,2023-09-01T01:00:00+03:00,52226.16,65131.16,59,47,10,107,3481.7
12,rush_to_uncapped,2023-10-02T01:00:00+03:00,47701.32,60046.32,59,47,9,100,-13.9
12,rush_to_uncapped,2023-11-01T01:00:00+02:00,53736.32,66046.32,59,47,9,112,21518.3
12,rush_to_uncapped,2023-12-01T01:00:00+02:00,65771.32,78046.32,59,47,9,136,16337.3
12,rush_to_uncapped,2024-01-02T01:00:00+02:00,-160.0,1500.0,6,6,1,3,0.0
12,rush_to_uncapped,2024-02-01T01:00:00+02:00,58847.34,70582.34,53,49,10,125,1575.85
12,rush_to_uncapped,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
12,rush_to_uncapped,2024-05-01T01:00:00+03:00,-150.0,1500.0,9,9,2,3,0.0
12,rush_to_uncapped,2024-06-03T01:00:00+03:00,-150.0,1000.0,5,5,1,2,0.0
12,rush_to_uncapped,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-02-03T01:00:00+02:00,-255.0,1500.0,2,2,0,1,0.0
13,cap_maximizer,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-04-01T01:00:00+03:00,-185.0,1500.0,2,2,0,1,0.0
13,cap_maximizer,2020-05-01T01:00:00+03:00,-150.0,1500.0,2,2,0,1,0.0
13,cap_maximizer,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-05-03T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-06-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-10-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2021-12-01T01:00:00+02:00,-220.0,3000.0,14,14,1,2,0.0
13,cap_maximizer,2022-01-03T01:00:00+02:00,-165.0,1500.0,1,1,0,1,0.0
13,cap_maximizer,2022-02-01T01:00:00+02:00,-130.0,1500.0,1,1,0,1,0.0
13,cap_maximizer,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2022-05-02T01:00:00+03:00,-220.0,1500.0,2,2,0,1,0.0
13,cap_maximizer,2022-06-01T01:00:00+03:00,-185.0,1500.0,2,2,0,1,0.0
13,cap_maximizer,2022-07-01T01:00:00+03:00,-150.0,1500.0,2,2,0,1,0.0
13,cap_maximizer,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2022-11-01T01:00:00+02:00,-270.0,1500.0,1,1,0,1,0.0
13,cap_maximizer,2022-12-01T01:00:00+02:00,-235.0,1500.0,1,1,0,1,0.0
13,cap_maximizer,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2023-03-01T01:00:00+02:00,-130.0,1500.0,1,1,0,1,0.0
13,cap_maximizer,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2023-08-01T01:00:00+03:00,-270.0,4500.0,25,25,2,3,0.0
13,cap_maximizer,2023-09-01T01:00:00+03:00,-220.0,4500.0,26,26,2,3,0.0
13,cap_maximizer,2023-10-02T01:00:00+03:00,55175.0,66000.0,46,33,7,44,-217.0
13,cap_maximizer,2023-11-01T01:00:00+02:00,55210.0,66000.0,46,33,7,44,29609.55
13,cap_maximizer,2023-12-01T01:00:00+02:00,74745.0,85500.0,46,33,7,57,17496.8
13,cap_maximizer,2024-01-02T01:00:00+02:00,84060.0,96000.0,51,47,5,64,-1980.0
13,cap_maximizer,2024-02-01T01:00:00+02:00,76385.0,87000.0,46,45,10,58,513.1
13,cap_maximizer,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,cap_maximizer,2024-05-01T01:00:00+03:00,-150.0,1500.0,9,9,1,1,0.0
13,cap_maximizer,2024-06-03T01:00:00+03:00,73430.0,87000.0,59,47,7,58,20501.5
13,cap_maximizer,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-02-03T01:00:00+02:00,-245.0,1500.0,5,5,1,3,0.0
13,half_of_maximum,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-04-01T01:00:00+03:00,-175.0,1500.0,5,5,1,3,0.0
13,half_of_maximum,2020-05-01T01:00:00+03:00,-140.0,1500.0,5,5,1,3,0.0
13,half_of_maximum,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-05-03T01:00:00+03:00,-220.0,500.0,1,1,0,1,0.0
13,half_of_maximum,2021-06-01T01:00:00+03:00,-185.0,500.0,1,1,0,1,0.0
13,half_of_maximum,2021-07-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
13,half_of_maximum,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-10-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
13,half_of_maximum,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2021-12-01T01:00:00+02:00,-220.0,500.0,1,1,0,1,0.0
13,half_of_maximum,2022-01-03T01:00:00+02:00,-185.0,500.0,1,1,0,1,0.0
13,half_of_maximum,2022-02-01T01:00:00+02:00,-150.0,500.0,1,1,0,1,0.0
13,half_of_maximum,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2022-05-02T01:00:00+03:00,-200.5,2264.5,13,13,1,4,0.0
13,half_of_maximum,2022-06-01T01:00:00+03:00,-165.5,2264.5,13,13,1,4,0.0
13,half_of_maximum,2022-07-01T01:00:00+03:00,-130.5,2264.5,13,13,1,4,0.0
13,half_of_maximum,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2022-11-01T01:00:00+02:00,-285.0,1500.0,7,7,1,3,0.0
13,half_of_maximum,2022-12-01T01:00:00+02:00,-250.0,1500.0,7,7,1,3,0.0
13,half_of_maximum,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2023-03-01T01:00:00+02:00,-145.0,1500.0,7,7,1,3,0.0
13,half_of_maximum,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2023-08-01T01:00:00+03:00,63545.65,74295.65,51,47,9,121,4541.2
13,half_of_maximum,2023-09-01T01:00:00+03:00,-200.0,3000.0,13,13,1,5,0.0
13,half_of_maximum,2023-10-02T01:00:00+03:00,61530.05,74290.05,64,51,10,121,-206.45
13,half_of_maximum,2023-11-01T01:00:00+02:00,68065.05,80790.05,64,51,10,134,23120.1
13,half_of_maximum,2023-12-01T01:00:00+02:00,83498.89,96188.89,64,51,10,160,15108.51
13,half_of_maximum,2024-01-02T01:00:00+02:00,-156.43,1503.57,6,6,1,3,0.0
13,half_of_maximum,2024-02-01T01:00:00+02:00,70754.29,83394.29,58,55,10,137,1456.35
13,half_of_maximum,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,half_of_maximum,2024-05-01T01:00:00+03:00,-140.9,1724.1,11,11,2,3,0.0
13,half_of_maximum,2024-06-03T01:00:00+03:00,-150.0,1000.0,5,5,1,2,0.0
13,half_of_maximum,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-02-03T01:00:00+02:00,-250.15,1449.85,1,1,0,2,0.0
13,maximum_always,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-04-01T01:00:00+03:00,-188.2,1496.8,2,2,0,2,0.0
13,maximum_always,2020-05-01T01:00:00+03:00,-153.2,1496.8,2,2,0,2,0.0
13,maximum_always,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-05-03T01:00:00+03:00,-214.45,770.55,2,2,0,1,0.0
13,maximum_always,2021-06-01T01:00:00+03:00,-179.45,770.55,2,2,0,1,0.0
13,maximum_always,2021-07-01T01:00:00+03:00,-144.45,770.55,2,2,0,1,0.0
13,maximum_always,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-10-01T01:00:00+03:00,-149.1,500.9,1,1,0,1,0.0
13,maximum_always,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2021-12-01T01:00:00+02:00,-203.1,641.9,2,2,0,1,0.0
13,maximum_always,2022-01-03T01:00:00+02:00,-167.35,517.65,1,1,0,1,0.0
13,maximum_always,2022-02-01T01:00:00+02:00,-132.35,517.65,1,1,0,1,0.0
13,maximum_always,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2022-05-02T01:00:00+03:00,-227.65,2062.35,13,13,1,3,0.0
13,maximum_always,2022-06-01T01:00:00+03:00,-192.65,2062.35,13,13,1,3,0.0
13,maximum_always,2022-07-01T01:00:00+03:00,-157.65,2062.35,13,13,1,3,0.0
13,maximum_always,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2022-11-01T01:00:00+02:00,-282.5,1217.5,5,5,1,2,0.0
13,maximum_always,2022-12-01T01:00:00+02:00,-247.5,1217.5,5,5,1,2,0.0
13,maximum_always,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
13,maximum_always,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
13,maximum_always,2023-03-01T01:00:00+02:00,-142.5,1217.5,5,5,1,2,0.0
13,maximum_always,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2023-08-01T01:00:00+03:00,58472.4,69957.4,51,51,8,89,0.0
13,maximum_always,2023-09-01T01:00:00+03:00,37142.7,51567.7,65,52,8,65,3498.45
13,maximum_always,2023-10-02T01:00:00+03:00,56122.1,69617.1,64,51,8,89,-288.45
13,maximum_always,2023-11-01T01:00:00+02:00,64002.05,77462.05,64,51,8,102,21693.15
13,maximum_always,2023-12-01T01:00:00+02:00,85807.55,99687.55,64,64,9,128,0.0
13,maximum_always,2024-01-02T01:00:00+02:00,-152.85,2007.15,10,10,1,3,0.0
13,maximum_always,2024-02-01T01:00:00+02:00,69438.15,82258.15,53,53,6,106,0.0
13,maximum_always,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,maximum_always,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,maximum_always,2024-05-01T01:00:00+03:00,-156.8,2448.2,13,13,2,3,0.0
13,maximum_always,2024-06-03T01:00:00+03:00,-141.5,688.5,3,3,1,1,0.0
13,maximum_always,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-02-03T01:00:00+02:00,-245.0,1500.0,5,5,1,3,0.0
13,minimum_500_always,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-04-01T01:00:00+03:00,-175.0,1500.0,5,5,1,3,0.0
13,minimum_500_always,2020-05-01T01:00:00+03:00,-140.0,1500.0,5,5,1,3,0.0
13,minimum_500_always,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-05-03T01:00:00+03:00,-220.0,500.0,1,1,0,1,0.0
13,minimum_500_always,2021-06-01T01:00:00+03:00,-185.0,500.0,1,1,0,1,0.0
13,minimum_500_always,2021-07-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
13,minimum_500_always,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-10-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
13,minimum_500_always,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2021-12-01T01:00:00+02:00,-220.0,500.0,1,1,0,1,0.0
13,minimum_500_always,2022-01-03T01:00:00+02:00,-185.0,500.0,1,1,0,1,0.0
13,minimum_500_always,2022-02-01T01:00:00+02:00,-150.0,500.0,1,1,0,1,0.0
13,minimum_500_always,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2022-05-02T01:00:00+03:00,-220.0,2000.0,13,13,1,4,0.0
13,minimum_500_always,2022-06-01T01:00:00+03:00,-185.0,2000.0,13,13,1,4,0.0
13,minimum_500_always,2022-07-01T01:00:00+03:00,-150.0,2000.0,13,13,1,4,0.0
13,minimum_500_always,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2022-11-01T01:00:00+02:00,-285.0,1500.0,7,7,1,3,0.0
13,minimum_500_always,2022-12-01T01:00:00+02:00,-250.0,1500.0,7,7,1,3,0.0
13,minimum_500_always,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2023-03-01T01:00:00+02:00,-145.0,1500.0,7,7,1,3,0.0
13,minimum_500_always,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2023-08-01T01:00:00+03:00,39275.0,49500.0,51,39,6,99,13623.6
13,minimum_500_always,2023-09-01T01:00:00+03:00,66125.0,78000.0,60,47,8,156,3919.15
13,minimum_500_always,2023-10-02T01:00:00+03:00,37265.0,49500.0,64,51,7,99,132.25
13,minimum_500_always,2023-11-01T01:00:00+02:00,43800.0,56000.0,64,51,7,112,23458.8
13,minimum_500_always,2023-12-01T01:00:00+02:00,56835.0,69000.0,64,51,7,138,17846.05
13,minimum_500_always,2024-01-02T01:00:00+02:00,-160.0,1500.0,6,6,1,3,0.0
13,minimum_500_always,2024-02-01T01:00:00+02:00,69805.0,81500.0,58,53,8,163,2088.95
13,minimum_500_always,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,minimum_500_always,2024-05-01T01:00:00+03:00,-150.0,1500.0,9,9,2,3,0.0
13,minimum_500_always,2024-06-03T01:00:00+03:00,-150.0,1000.0,5,5,1,2,0.0
13,minimum_500_always,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-02-03T01:00:00+02:00,-247.4,1162.6,4,4,1,2,0.0
13,preserve_safety_net,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-04-01T01:00:00+03:00,-185.45,1209.55,5,5,1,2,0.0
13,preserve_safety_net,2020-05-01T01:00:00+03:00,-150.45,1209.55,5,5,1,2,0.0
13,preserve_safety_net,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-05-03T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-06-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-10-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2021-12-01T01:00:00+02:00,-229.45,705.55,3,3,1,1,0.0
13,preserve_safety_net,2022-01-03T01:00:00+02:00,-180.85,559.15,2,2,0,1,0.0
13,preserve_safety_net,2022-02-01T01:00:00+02:00,-145.85,559.15,2,2,0,1,0.0
13,preserve_safety_net,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
13,preserve_safety_net,2022-05-02T01:00:00+03:00,-214.45,1755.55,11,11,1,3,0.0
13,preserve_safety_net,2022-06-01T01:00:00+03:00,-179.45,1755.55,11,11,1,3,0.0
